# No. Dip Dia
121	40.0	40.0
122	40.0	52.0
123	40.0	22.0
124	40.0	37.0
125	40.0	63.0
126	40.0	25.0
127	40.0	20.0
128	40.0	30.0
129	40.0	46.0
130	42.0	38.0
131	43.0	33.0
132	45.0	45.0
133	45.0	35.0
134	45.0	35.0
135	45.0	67.0
136	45.0	45.0
137	45.0	41.0
138	45.0	37.0
139	45.0	23.0
140	45.0	40.0
141	47.0	28.0
142	47.0	45.0
143	48.0	47.0
144	48.0	36.0
145	50.0	35.0
146	50.0	32.0
147	50.0	30.0
148	50.0	55.0
149	50.0	65.0
150	50.0	45.0
151	50.0	25.0
152	50.0	40.0
153	50.0	32.0
154	50.0	50.0
155	50.0	75.0
156	50.0	35.0
157	50.0	83.0
158	50.0	26.0
159	50.0	31.0
160	50.0	52.0
161	52.0	45.0
162	52.0	24.0
163	52.0	71.0
164	52.0	25.0
165	53.0	68.0
166	54.0	18.0
167	55.0	31.0
168	55.0	70.0
169	55.0	67.0
170	55.0	62.0
171	55.0	33.0
172	55.0	34.0
173	55.0	28.0
174	55.0	26.0
175	55.0	64.0
176	55.0	28.0
177	55.0	25.0
178	55.0	20.0
179	58.0	37.0
180	58.0	35.0
181	58.0	28.0
182	58.0	47.0
183	58.0	32.0
184	58.0	43.0
185	60.0	40.0
186	60.0	35.0
187	60.0	42.0
188	60.0	38.0
189	60.0	37.0
190	60.0	40.0
191	60.0	50.0
192	60.0	66.0
193	60.0	67.0
194	60.0	33.0
195	60.0	45.0
196	60.0	50.0
197	60.0	50.0
198	63.0	52.0
199	63.0	31.0
200	63.0	76.0
201	63.0	71.0
202	63.0	28.0
203	64.0	36.0
204	64.0	77.0
205	65.0	54.0
206	65.0	56.0
207	65.0	68.0
208	65.0	58.0
209	65.0	50.0
210	65.0	45.0
211	65.0	50.0
212	65.0	42.0
213	65.0	25.0
214	65.0	34.0
215	65.0	21.0
216	65.0	55.0
217	65.0	38.0
218	66.0	69.0
219	67.0	29.0
220	68.0	40.0
221	68.0	39.0
222	68.0	52.0
223	68.0	52.0
224	70.0	40.0
225	70.0	65.0
226	70.0	40.0
227	70.0	30.0
228	70.0	42.0
229	70.0	78.0
230	70.0	50.0
231	70.0	65.0
232	70.0	50.0
233	70.0	55.0
234	70.0	60.0
235	70.0	80.0
236	70.0	54.0
237	70.0	55.0
238	70.0	40.0
239	70.0	79.0
240	70.0	69.0
241	70.0	47.0
242	70.0	30.0
243	70.0	42.0
244	70.0	40.0
245	70.0	85.0
246	70.0	33.0
247	70.0	53.0
248	72.0	34.0
249	72.0	60.0
250	72.0	50.0
251	72.0	79.0
252	72.0	41.0
253	72.0	28.0
254	73.0	46.0
255	74.0	53.0
256	75.0	55.0
257	75.0	65.0
258	75.0	40.0
259	75.0	47.0
260	75.0	62.0
261	75.0	77.0
262	75.0	88.0
263	75.0	48.0
264	75.0	71.0
265	75.0	45.0
266	75.0	65.0
267	75.0	58.0
268	75.0	60.0
269	75.0	85.0
270	75.0	33.0
271	75.0	57.0
272	76.0	38.0
273	76.0	60.0
274	77.0	56.0
275	77.0	30.0
276	78.0	46.0
277	78.0	65.0
278	80.0	60.0
279	80.0	32.0
280	80.0	57.0
281	80.0	65.0
282	80.0	70.0
283	80.0	65.0
284	80.0	65.0
285	80.0	50.0
286	80.0	64.0
287	80.0	70.0
288	80.0	65.0
289	80.0	40.0
290	80.0	65.0
291	80.0	50.0
292	80.0	60.0
293	80.0	85.0
294	80.0	65.0
295	80.0	60.0
296	80.0	56.0
297	80.0	82.0
298	80.0	32.0
299	80.0	26.0
300	82.0	77.0
301	82.0	50.0
302	82.0	67.0
303	83.0	42.0
304	83.0	59.0
305	84.0	57.0
306	85.0	80.0
307	85.0	43.0
308	85.0	57.0
309	85.0	70.0
310	85.0	10.0
311	85.0	67.0
312	85.0	67.0
313	85.0	58.0
314	88.0	76.0
315	88.0	46.0
316	88.0	50.0
317	89.0	47.0
318	90.0	68.0
319	90.0	68.0
320	90.0	40.0
321	90.0	50.0
322	90.0	60.0
323	90.0	64.0
324	90.0	52.0
325	90.0	55.0
326	90.0	50.0
327	90.0	53.0
328	90.0	34.0
329	90.0	52.0
330	90.0	57.0
331	90.0	55.0
332	90.0	50.0
333	90.0	58.0
334	90.0	72.0
335	90.0	46.0
336	90.0	90.0
337	90.0	62.0
338	90.0	55.0
339	90.0	58.0
340	90.0	50.0
341	90.0	90.0
342	90.0	58.0
343	90.0	40.0
344	90.0	41.0
345	90.0	54.0
346	90.0	77.0
347	90.0	71.0
348	90.0	50.0
349	90.0	81.0
350	90.0	55.0
351	90.0	59.0
352	90.0	70.0
353	90.0	74.0
354	92.0	53.0
355	93.0	59.0
356	94.0	50.0
357	94.0	24.0
358	95.0	48.0
359	95.0	70.0
360	95.0	63.0
361	95.0	43.0
362	95.0	53.0
363	95.0	60.0
364	95.0	54.0
365	96.0	58.0
366	98.0	36.0
367	98.0	42.0
368	98.0	45.0
369	98.0	55.0
370	99.0	36.0
371	100.0	55.0
372	100.0	82.0
373	100.0	50.0
374	100.0	58.0
375	100.0	75.0
376	100.0	70.0
377	100.0	66.0
378	100.0	75.0
379	100.0	66.0
380	100.0	75.0
381	100.0	80.0
382	100.0	90.0
383	100.0	55.0
384	100.0	49.0
385	100.0	68.0
386	100.0	75.0
387	100.0	56.0
388	100.0	78.0
389	101.0	71.0
390	102.0	66.0
391	102.0	44.0
392	102.0	72.0
393	103.0	68.0
394	103.0	78.0
395	103.0	70.0
396	103.0	58.0
397	103.0	16.0
398	104.0	48.0
399	104.0	58.0
400	104.0	45.0
401	105.0	73.0
402	105.0	38.0
403	105.0	82.0
404	105.0	32.0
405	105.0	87.0
406	105.0	90.0
407	105.0	65.0
408	105.0	80.0
409	105.0	82.0
410	105.0	72.0
411	105.0	72.0
412	105.0	35.0
413	105.0	68.0
414	105.0	35.0
415	107.0	90.0
416	108.0	64.0
417	109.0	76.0
418	109.0	90.0
419	110.0	73.0
420	110.0	46.0
421	110.0	70.0
422	110.0	82.0
423	110.0	62.0
424	110.0	78.0
425	110.0	82.0
426	110.0	87.0
427	110.0	40.0
428	110.0	45.0
429	110.0	45.0
430	110.0	70.0
431	110.0	70.0
432	110.0	78.0
433	110.0	73.0
434	110.0	60.0
435	110.0	59.0
436	110.0	64.0
437	110.0	72.0
438	110.0	85.0
439	110.0	78.0
440	110.0	70.0
441	110.0	14.0
442	111.0	54.0
443	111.0	90.0
444	111.0	90.0
445	112.0	65.0
446	112.0	67.0
447	112.0	51.0
448	113.0	70.0
449	113.0	71.0
450	114.0	64.0
451	115.0	83.0
452	115.0	76.0
453	115.0	85.0
454	115.0	75.0
455	115.0	84.0
456	115.0	74.0
457	115.0	63.0
458	115.0	80.0
459	115.0	74.0
460	115.0	78.0
461	115.0	80.0
462	115.0	72.0
463	115.0	53.0
464	115.0	90.0
465	116.0	57.0
466	116.0	71.0
467	116.0	62.0
468	116.0	80.0
469	116.0	68.0
470	117.0	67.0
471	117.0	58.0
472	117.0	89.0
473	118.0	85.0
474	118.0	72.0
475	120.0	55.0
476	120.0	80.0
477	120.0	88.0
478	120.0	64.0
479	120.0	61.0
480	120.0	45.0
481	120.0	60.0
482	120.0	65.0
483	120.0	40.0
484	120.0	56.0
485	120.0	53.0
486	120.0	60.0
487	120.0	90.0
488	120.0	24.0
489	120.0	70.0
490	122.0	80.0
491	122.0	68.0
492	122.0	68.0
493	125.0	86.0
494	125.0	79.0
495	125.0	40.0
496	125.0	87.0
497	125.0	75.0
498	128.0	85.0
499	128.0	87.0
500	130.0	58.0
501	130.0	82.0
502	130.0	82.0
503	130.0	26.0
504	130.0	70.0
505	130.0	78.0
506	130.0	80.0
507	130.0	90.0
508	130.0	54.0
509	130.0	27.0
510	130.0	78.0
511	130.0	30.0
512	132.0	73.0
513	134.0	88.0
514	135.0	45.0
515	135.0	45.0
516	135.0	90.0
517	135.0	73.0
518	135.0	25.0
519	138.0	42.0
520	140.0	70.0
521	140.0	85.0
522	143.0	20.0
523	145.0	77.0
524	145.0	70.0
525	145.0	54.0
526	148.0	55.0
527	155.0	67.0
528	155.0	75.0
529	155.0	80.0
530	155.0	48.0
531	158.0	48.0
532	158.0	64.0
533	159.0	80.0
534	160.0	80.0
535	160.0	53.0
536	160.0	72.0
537	160.0	53.0
538	160.0	48.0
539	160.0	69.0
540	160.0	22.0
541	162.0	58.0
542	162.0	88.0
543	165.0	55.0
544	168.0	55.0
545	175.0	28.0
546	177.0	90.0
547	177.0	90.0
548	178.0	69.0
549	180.0	40.0
550	180.0	55.0
551	180.0	60.0
552	180.0	34.0
553	180.0	50.0
554	180.0	55.0
555	180.0	64.0
556	180.0	65.0
557	190.0	43.0
558	190.0	67.0
559	190.0	52.0
560	190.0	50.0
561	190.0	20.0
562	190.0	63.0
563	190.0	59.0
564	192.0	56.0
565	193.0	55.0
566	195.0	60.0
567	195.0	44.0
568	195.0	78.0
569	195.0	73.0
570	195.0	90.0
571	195.0	54.0
572	195.0	60.0
573	195.0	66.0
574	195.0	63.0
575	195.0	46.0
576	196.0	56.0
577	196.0	61.0
578	196.0	65.0
579	196.0	66.0
580	197.0	57.0
581	197.0	50.0
582	197.0	62.0
583	198.0	22.0
584	198.0	60.0
585	198.0	60.0
586	200.0	57.0
587	200.0	60.0
588	200.0	50.0
589	200.0	40.0
590	200.0	63.0
591	200.0	60.0
592	200.0	50.0
593	200.0	50.0
594	200.0	40.0
595	200.0	45.0
596	200.0	42.0
597	200.0	65.0
598	200.0	73.0
599	200.0	50.0
600	200.0	48.0
601	200.0	50.0
602	200.0	80.0
603	200.0	47.0
604	200.0	63.0
605	200.0	60.0
606	200.0	57.0
607	200.0	64.0
608	200.0	59.0
609	202.0	56.0
610	202.0	57.0
611	202.0	53.0
612	203.0	78.0
613	203.0	62.0
614	204.0	66.0
615	205.0	60.0
616	205.0	50.0
617	205.0	66.0
618	205.0	50.0
619	205.0	50.0
620	205.0	58.0
621	205.0	56.0
622	205.0	49.0
623	205.0	60.0
624	205.0	60.0
625	205.0	58.0
626	205.0	50.0
627	205.0	45.0
628	205.0	35.0
629	205.0	52.0
630	205.0	63.0
631	205.0	67.0
632	205.0	53.0
633	205.0	64.0
634	205.0	61.0
635	205.0	61.0
636	205.0	60.0
637	205.0	61.0
638	205.0	60.0
639	205.0	61.0
640	206.0	56.0
641	206.0	56.0
642	207.0	58.0
643	207.0	65.0
644	208.0	58.0
645	208.0	61.0
646	208.0	60.0
647	208.0	78.0
648	208.0	65.0
649	208.0	60.0
650	208.0	48.0
651	209.0	60.0
652	210.0	55.0
653	210.0	51.0
654	210.0	60.0
655	210.0	50.0
656	210.0	52.0
657	210.0	66.0
658	210.0	58.0
659	210.0	54.0
660	210.0	54.0
661	210.0	65.0
662	210.0	50.0
663	210.0	48.0
664	210.0	62.0
665	210.0	50.0
666	210.0	50.0
667	210.0	54.0
668	210.0	60.0
669	210.0	59.0
670	210.0	63.0
671	210.0	69.0
672	210.0	59.0
673	210.0	50.0
674	210.0	44.0
675	210.0	80.0
676	210.0	60.0
677	210.0	62.0
678	210.0	56.0
679	210.0	55.0
680	210.0	59.0
681	210.0	58.0
682	210.0	58.0
683	210.0	50.0
684	210.0	72.0
685	210.0	80.0
686	210.0	66.0
687	211.0	60.0
688	211.0	58.0
689	212.0	60.0
690	212.0	55.0
691	212.0	55.0
692	212.0	59.0
693	212.0	59.0
694	212.0	60.0
695	213.0	60.0
696	213.0	50.0
697	213.0	63.0
698	213.0	57.0
699	213.0	55.0
700	213.0	58.0
701	213.0	57.0
702	213.0	51.0
703	213.0	58.0
704	214.0	56.0
705	214.0	53.0
706	215.0	58.0
707	215.0	50.0
708	215.0	61.0
709	215.0	52.0
710	215.0	53.0
711	215.0	54.0
712	215.0	56.0
713	215.0	55.0
714	215.0	55.0
715	215.0	54.0
716	215.0	56.0
717	215.0	57.0
718	215.0	57.0
719	215.0	55.0
720	215.0	62.0
721	215.0	58.0
722	215.0	58.0
723	215.0	62.0
724	215.0	43.0
725	215.0	52.0
726	215.0	60.0
727	215.0	50.0
728	215.0	55.0
729	215.0	55.0
730	215.0	56.0
731	215.0	57.0
732	215.0	55.0
733	215.0	56.0
734	215.0	57.0
735	215.0	55.0
736	215.0	35.0
737	216.0	63.0
738	216.0	57.0
739	216.0	58.0
740	216.0	64.0
741	216.0	60.0
742	217.0	48.0
743	217.0	48.0
744	217.0	40.0
745	217.0	53.0
746	218.0	57.0
747	218.0	56.0
748	218.0	60.0
749	218.0	57.0
750	218.0	85.0
751	220.0	30.0
752	220.0	48.0
753	220.0	50.0
754	220.0	55.0
755	220.0	55.0
756	220.0	55.0
757	220.0	55.0
758	220.0	51.0
759	221.0	53.0
760	221.0	47.0
761	222.0	62.0
762	223.0	57.0
763	225.0	55.0
764	225.0	52.0
765	225.0	56.0
766	225.0	47.0
767	225.0	59.0
768	226.0	57.0
769	228.0	42.0
770	230.0	55.0
771	230.0	42.0
772	230.0	60.0
773	230.0	58.0
774	231.0	50.0
775	232.0	49.0
776	233.0	48.0
777	233.0	37.0
778	235.0	20.0
779	240.0	13.0
780	245.0	32.0
781	245.0	21.0
782	250.0	72.0
783	250.0	25.0
784	255.0	78.0
785	255.0	15.0
786	260.0	58.0
787	266.0	70.0
788	270.0	65.0
789	270.0	55.0
790	270.0	55.0
791	270.0	28.0
792	270.0	32.0
793	270.0	85.0
794	270.0	47.0
795	275.0	80.0
796	275.0	67.0
797	280.0	60.0
798	280.0	72.0
799	280.0	40.0
800	280.0	88.0
801	280.0	69.0
802	283.0	49.0
803	285.0	85.0
804	285.0	85.0
805	285.0	80.0
806	285.0	66.0
807	286.0	57.0
808	287.0	84.0
809	287.0	60.0
810	288.0	85.0
811	290.0	50.0
812	290.0	60.0
813	290.0	79.0
814	290.0	65.0
815	290.0	66.0
816	290.0	48.0
817	290.0	85.0
818	290.0	55.0
819	290.0	23.0
820	290.0	77.0
821	290.0	60.0
822	292.0	82.0
823	292.0	70.0
824	292.0	64.0
825	293.0	80.0
826	294.0	68.0
827	295.0	87.0
828	295.0	77.0
829	295.0	19.0
830	295.0	18.0
831	295.0	55.0
832	295.0	80.0
833	296.0	70.0
834	296.0	63.0
835	296.0	88.0
836	297.0	58.0
837	297.0	77.0
838	298.0	87.0
839	298.0	71.0
840	298.0	44.0
841	298.0	80.0
842	298.0	88.0
843	298.0	67.0
844	298.0	62.0
845	299.0	65.0
846	299.0	88.0
847	300.0	35.0
848	300.0	80.0
849	300.0	66.0
850	300.0	83.0
851	300.0	65.0
852	300.0	83.0
853	300.0	72.0
854	300.0	89.0
855	300.0	62.0
856	300.0	80.0
857	300.0	50.0
858	300.0	65.0
859	300.0	84.0
860	300.0	85.0
861	300.0	69.0
862	300.0	73.0
863	300.0	80.0
864	300.0	67.0
865	300.0	45.0
866	300.0	42.0
867	300.0	80.0
868	300.0	77.0
869	300.0	44.0
870	300.0	75.0
871	300.0	34.0
872	300.0	28.0
873	300.0	8.0
874	300.0	30.0
875	300.0	85.0
876	302.0	72.0
877	302.0	83.0
878	302.0	86.0
879	302.0	74.0
880	302.0	85.0
881	303.0	60.0
882	303.0	44.0
883	304.0	79.0
884	304.0	70.0
885	304.0	90.0
886	305.0	81.0
887	305.0	40.0
888	305.0	62.0
889	305.0	62.0
890	305.0	62.0
891	305.0	88.0
892	305.0	85.0
893	305.0	79.0
894	305.0	87.0
895	305.0	70.0
896	305.0	85.0
897	305.0	71.0
898	305.0	82.0
899	305.0	58.0
900	305.0	83.0
901	305.0	74.0
902	305.0	85.0
903	305.0	42.0
904	305.0	80.0
905	307.0	75.0
906	307.0	30.0
907	307.0	68.0
908	307.0	69.0
909	307.0	87.0
910	307.0	30.0
911	307.0	80.0
912	307.0	71.0
913	308.0	70.0
914	308.0	85.0
915	308.0	68.0
916	308.0	80.0
917	308.0	64.0
918	308.0	70.0
919	308.0	65.0
920	308.0	79.0
921	309.0	59.0
922	310.0	45.0
923	310.0	73.0
924	310.0	62.0
925	310.0	80.0
926	310.0	74.0
927	310.0	45.0
928	310.0	61.0
929	310.0	86.0
930	310.0	85.0
931	310.0	67.0
932	310.0	70.0
933	310.0	60.0
934	310.0	70.0
935	310.0	84.0
936	310.0	80.0
937	310.0	84.0
938	310.0	78.0
939	310.0	80.0
940	310.0	78.0
941	310.0	60.0
942	310.0	60.0
943	310.0	65.0
944	310.0	50.0
945	310.0	70.0
946	310.0	78.0
947	310.0	66.0
948	310.0	64.0
949	310.0	84.0
950	310.0	73.0
951	310.0	39.0
952	310.0	48.0
953	310.0	86.0
954	310.0	77.0
955	310.0	65.0
956	310.0	29.0
957	310.0	56.0
958	310.0	78.0
959	311.0	39.0
960	311.0	68.0
961	311.0	67.0
962	311.0	90.0
963	312.0	66.0
964	312.0	79.0
965	312.0	55.0
966	312.0	57.0
967	312.0	76.0
968	312.0	50.0
969	313.0	50.0
970	313.0	82.0
971	313.0	63.0
972	314.0	80.0
973	314.0	47.0
974	314.0	68.0
975	315.0	52.0
976	315.0	70.0
977	315.0	80.0
978	315.0	73.0
979	315.0	47.0
980	315.0	52.0
981	315.0	57.0
982	315.0	50.0
983	315.0	82.0
984	315.0	54.0
985	315.0	70.0
986	315.0	60.0
987	315.0	60.0
988	315.0	55.0
989	315.0	45.0
990	315.0	60.0
991	315.0	50.0
992	315.0	70.0
993	315.0	58.0
994	315.0	75.0
995	315.0	67.0
996	315.0	82.0
997	315.0	60.0
998	315.0	64.0
999	316.0	62.0
1000	316.0	40.0
1001	316.0	40.0
1002	316.0	56.0
1003	316.0	50.0
1004	316.0	57.0
1005	317.0	55.0
1006	317.0	60.0
1007	317.0	51.0
1008	317.0	69.0
1009	318.0	60.0
1010	318.0	52.0
1011	318.0	70.0
1012	318.0	80.0
1013	318.0	52.0
1014	319.0	43.0
1015	320.0	52.0
1016	320.0	65.0
1017	320.0	60.0
1018	320.0	65.0
1019	320.0	45.0
1020	320.0	70.0
1021	320.0	65.0
1022	320.0	65.0
1023	320.0	65.0
1024	320.0	65.0
1025	320.0	55.0
1026	320.0	40.0
1027	320.0	85.0
1028	320.0	32.0
1029	320.0	76.0
1030	320.0	50.0
1031	320.0	74.0
1032	320.0	37.0
1033	320.0	54.0
1034	320.0	23.0
1035	320.0	47.0
1036	321.0	62.0
1037	322.0	69.0
1038	322.0	20.0
1039	323.0	30.0
1040	324.0	46.0
1041	324.0	43.0
1042	325.0	50.0
1043	325.0	36.0
1044	325.0	85.0
1045	325.0	54.0
1046	325.0	74.0
1047	325.0	57.0
1048	325.0	58.0
1049	325.0	60.0
1050	325.0	60.0
1051	325.0	85.0
1052	325.0	70.0
1053	325.0	28.0
1054	325.0	55.0
1055	325.0	72.0
1056	325.0	66.0
1057	325.0	55.0
1058	325.0	55.0
1059	325.0	54.0
1060	325.0	76.0
1061	325.0	65.0
1062	325.0	25.0
1063	325.0	60.0
1064	325.0	38.0
1065	325.0	50.0
1066	325.0	55.0
1067	325.0	32.0
1068	325.0	48.0
1069	325.0	80.0
1070	325.0	45.0
1071	325.0	86.0
1072	326.0	59.0
1073	326.0	72.0
1074	326.0	55.0
1075	327.0	61.0
1076	328.0	50.0
1077	328.0	34.0
1078	328.0	53.0
1079	328.0	25.0
1080	330.0	46.0
1081	330.0	65.0
1082	330.0	64.0
1083	330.0	43.0
1084	330.0	50.0
1085	330.0	70.0
1086	330.0	58.0
1087	330.0	56.0
1088	330.0	52.0
1089	330.0	76.0
1090	330.0	36.0
1091	330.0	62.0
1092	330.0	56.0
1093	330.0	60.0
1094	330.0	60.0
1095	330.0	71.0
1096	330.0	65.0
1097	330.0	72.0
1098	330.0	55.0
1099	330.0	48.0
1100	330.0	60.0
1101	330.0	47.0
1102	330.0	46.0
1103	330.0	60.0
1104	330.0	24.0
1105	330.0	19.0
1106	332.0	43.0
1107	332.0	38.0
1108	332.0	50.0
1109	333.0	66.0
1110	333.0	47.0
1111	334.0	72.0
1112	334.0	45.0
1113	335.0	44.0
1114	335.0	66.0
1115	335.0	70.0
1116	335.0	67.0
1117	335.0	52.0
1118	335.0	55.0
1119	335.0	60.0
1120	335.0	50.0
1121	335.0	72.0
1122	335.0	65.0
1123	335.0	48.0
1124	335.0	60.0
1125	335.0	38.0
1126	337.0	64.0
1127	338.0	55.0
1128	338.0	52.0
1129	338.0	72.0
1130	338.0	40.0
1131	338.0	57.0
1132	338.0	64.0
1133	339.0	50.0
1134	339.0	48.0
1135	340.0	80.0
1136	340.0	40.0
1137	340.0	20.0
1138	340.0	40.0
1139	340.0	45.0
1140	340.0	64.0
1141	340.0	69.0
1142	340.0	50.0
1143	340.0	45.0
1144	340.0	30.0
1145	340.0	50.0
1146	340.0	62.0
1147	340.0	48.0
1148	340.0	77.0
1149	340.0	54.0
1150	340.0	47.0
1151	340.0	78.0
1152	341.0	60.0
1153	342.0	37.0
1154	342.0	68.0
1155	343.0	66.0
1156	344.0	45.0
1157	345.0	47.0
1158	345.0	46.0
1159	345.0	50.0
1160	345.0	40.0
1161	345.0	17.0
1162	345.0	43.0
1163	345.0	62.0
1164	345.0	50.0
1165	345.0	44.0
1166	345.0	48.0
1167	347.0	63.0
1168	348.0	53.0
1169	348.0	25.0
1170	348.0	32.0
1171	348.0	73.0
1172	348.0	51.0
1173	348.0	45.0
1174	350.0	62.0
1175	350.0	38.0
1176	350.0	80.0
1177	350.0	38.0
1178	350.0	42.0
1179	350.0	44.0
1180	350.0	66.0
1181	350.0	80.0
1182	350.0	55.0
1183	350.0	60.0
1184	350.0	50.0
1185	350.0	45.0
1186	350.0	55.0
1187	350.0	45.0
1188	350.0	25.0
1189	350.0	45.0
1190	352.0	45.0
1191	355.0	37.0
1192	355.0	50.0
1193	355.0	50.0
1194	355.0	42.0
1195	355.0	51.0
1196	355.0	50.0
1197	355.0	55.0
1198	355.0	30.0
1199	355.0	45.0
1200	356.0	25.0
